date,gdp_growth,vacancies_growth_base,cpih_inflation_base,unemp_change_pred_base,vacancies_growth_policy,cpih_inflation_policy,unemp_change_pred_policy
2024-02-01,0.0,-2.3255813953488413,-7.142857142857151,4.447480614606536,-2.3255813953488413,-7.142857142857151,4.447480614606536
2024-03-01,0.0,-2.3809523809523836,-17.948717948717942,5.438408612320098,-2.3809523809523836,-17.948717948717942,5.438408612320098
2024-04-01,0.0,-2.4390243902439046,-6.25,4.528184539056328,-2.4390243902439046,-6.25,4.528184539056328
2024-05-01,0.0,-2.500000000000002,0.0,4.08316063285073,-2.500000000000002,0.0,4.08316063285073
2024-06-01,0.0,-2.564102564102566,3.3333333333333437,3.8893221509084257,-2.564102564102566,3.3333333333333437,3.8893221509084257
2024-07-01,0.1978239366963397,-1.3157894736842146,3.2258064516129004,1.7399392595808953,-1.3157894736842146,3.2258064516129004,1.7399392595808953
2024-08-01,0.0,-1.3333333333333308,-3.125,2.740475857554933,-1.3333333333333308,-3.125,2.740475857554933
2024-09-01,0.0,-1.3513513513513487,-16.129032258064512,3.866008092632365,-1.3513513513513487,-16.129032258064512,3.866008092632365
2024-10-01,0.29615004935834577,-0.2739726027397249,23.076923076923084,-1.5936449322926411,-0.2739726027397249,23.076923076923084,-1.5936449322926411
2024-11-01,0.0,-0.27472527472527375,9.375,0.22409298299909625,-0.27472527472527375,9.375,0.22409298299909625
2024-12-01,0.0,-0.27548209366391463,0.0,1.0186711705312812,-0.27548209366391463,0.0,1.0186711705312812
2025-01-01,0.5905511811023612,-0.2762430939226568,11.428571428571432,-1.257595203052519,-0.2762430939226568,11.428571428571432,-1.257595203052519
2025-02-01,0.0,-0.27700831024930483,-5.128205128205121,1.45484443544016,-0.27700831024930483,-5.128205128205121,1.45484443544016
2025-03-01,0.0,-0.2777777777777768,-8.108108108108114,1.7081347543056216,-0.2777777777777768,-8.108108108108114,1.7081347543056216
2025-04-01,0.29354207436398383,-0.278551532033422,20.58823529411764,-1.3709000349387614,-0.278551532033422,20.58823529411764,-1.3709000349387614
2025-05-01,0.0,1.3966480446927276,-2.4390243902438935,-1.0784022080847993,1.3966480446927276,-2.4390243902438935,-1.0784022080847993
2025-06-01,0.0,-0.5509641873278182,2.499999999999991,1.1865650172671176,-0.5509641873278182,2.499999999999991,1.1865650172671176
2025-07-01,0.09756097560975618,1.2465373961218829,2.4390243902439046,-1.5009159452023906,1.2465373961218829,2.4390243902439046,-1.5009159452023906
2025-08-01,0.0,-0.8207934336525335,-2.3809523809523947,1.9714233520508329,-0.8207934336525335,-2.3809523809523947,1.9714233520508329
2025-09-01,0.0,0.0,0.0,0.6391678315443485,0.0,0.0,0.6391678315443485
2025-10-01,0.11280394309761324,0.026690659964566894,3.4913070804089306,0.05666034571057444,0.026690659964566894,3.4913070804089306,0.05666034571057444
2025-11-01,0.11119155468511369,0.045473075319150735,4.014082289554289,-0.009887344033123713,0.30387820300673635,3.200364823708186,-0.29698936795039166
2025-12-01,0.11121460171983048,0.058690400294270785,4.092360685869106,-0.03477239633178337,0.5810657460489058,2.909422567007442,-0.6542667945966344
2026-01-01,0.11121427229188055,0.06799152989873869,4.10408179892578,-0.04857699447044198,0.8582532890910752,2.618480310306698,-1.011492367715237
2026-02-01,0.11121427700063269,0.07453680377843487,4.105836874371307,-0.05774231161462447,1.1354408321332448,2.327538053605954,-1.3687186820138446
2026-03-01,0.11121427693332708,0.0791427615472261,4.106099672776595,-0.06410970987970585,1.412628375175414,2.036595796905209,-1.7259449857182299
2026-04-01,0.11121427693428913,0.08238400818683549,4.106139023222752,-0.06857817269064158,1.6898159182175836,1.7456535402044653,-2.0831712895740457
2026-05-01,0.11121427693427538,0.08466489748416316,4.106144915410763,-0.07172081795600561,1.9670034612597533,1.454711283503721,-2.440397593427698
2026-06-01,0.11121427693427559,0.08626997619773209,4.1061457976848645,-0.07393204444906064,2.2441910043019226,1.163769026802977,-2.7976238972813805
2026-07-01,0.11121427693427557,0.08739948199170927,4.106145929793275,-0.07548805956061452,2.5213785473440917,0.8728267701022326,-3.154850201135062
2026-08-01,0.11121427693427557,0.08819432359532836,4.106145949574692,-0.07658303273940598,2.7985660903862613,0.5818845134014883,-3.512076504988744
2026-09-01,0.11121427693427557,0.08875365952632806,4.1061459525366875,-0.07735357255807052,3.0757536334284308,0.29094225670074436,-3.8693028088424266
2026-10-01,0.11121427693427557,0.0891472683689991,4.106145952980206,-0.0778958070038874,3.3529411764706003,0.0,-4.226529112696109
2026-11-01,0.11121427693427557,0.08942425383058374,4.106145953046616,-0.07827738138381424,3.3529411764706003,0.0,-4.226529112696109
2026-12-01,0.11121427693427557,0.08961917055402072,4.10614595305656,-0.07854589810160433,3.3529411764706003,0.0,-4.226529112696109
2027-01-01,0.11121427693427557,0.0897563348978027,4.106145953058049,-0.07873485530676283,3.3529411764706003,0.0,-4.226529112696109
2027-02-01,0.11121427693427557,0.08985285846373071,4.106145953058272,-0.07886782589326678,3.3529411764706003,0.0,-4.226529112696109
2027-03-01,0.11121427693427557,0.08992078281289152,4.106145953058305,-0.07896139828108684,3.3529411764706003,0.0,-4.226529112696109
2027-04-01,0.11121427693427557,0.0899685816811219,4.10614595305831,-0.07902724586432563,3.3529411764706003,0.0,-4.226529112696109
2027-05-01,0.11121427693427557,0.09000221809917128,4.106145953058311,-0.07907358329697531,3.3529411764706003,0.0,-4.226529112696109
2027-06-01,0.11121427693427557,0.09002588829599976,4.106145953058311,-0.07910619129196836,3.3529411764706003,0.0,-4.226529112696109
